DATE;OPEN;HIGH;LOW;CLOSE
04.10.2018;115130;115230;115110;115210
04.10.2018;115220;115270;115170;115190
04.10.2018;115180;115180;115070;115150
04.10.2018;115140;115190;115100;115180
04.10.2018;115180;115190;115050;115120
04.10.2018;115130;115300;115110;115300
04.10.2018;115290;115350;115230;115270
04.10.2018;115270;115350;115220;115350
04.10.2018;115350;115410;115320;115410
04.10.2018;115410;115420;115370;115380
04.10.2018;115380;115400;115330;115350
04.10.2018;115330;115420;115310;115370
04.10.2018;115350;115450;115290;115370
04.10.2018;115380;115460;115360;115420
04.10.2018;115420;115490;115390;115430
04.10.2018;115440;115530;115390;115510
04.10.2018;115530;115530;115450;115470
04.10.2018;115480;115510;115410;115490
04.10.2018;115490;115500;115320;115320
04.10.2018;115320;115330;115250;115260
04.10.2018;115250;115260;115150;115170
04.10.2018;115180;115230;115170;115200
04.10.2018;115190;115240;115150;115230
04.10.2018;115230;115280;115170;115180
04.10.2018;115190;115220;115140;115220
04.10.2018;115230;115260;115130;115140
04.10.2018;115140;115180;115120;115140
04.10.2018;115130;115180;115120;115160
04.10.2018;115160;115170;115070;115100
04.10.2018;115100;115160;115080;115150
04.10.2018;115150;115180;115100;115160
04.10.2018;115150;115180;115100;115100
04.10.2018;115100;115140;115060;115090
04.10.2018;115100;115180;115080;115160
04.10.2018;115160;115210;115120;115210
04.10.2018;115210;115230;115170;115210
04.10.2018;115220;115220;115120;115180
04.10.2018;115160;115240;115160;115230
04.10.2018;115230;115270;115180;115180
04.10.2018;115180;115180;115130;115130
04.10.2018;115130;115200;115120;115160
04.10.2018;115160;115170;115130;115170
04.10.2018;115160;115170;115140;115150
04.10.2018;115160;115250;115130;115180
04.10.2018;115160;115160;115100;115130
04.10.2018;115130;115150;115070;115130
04.10.2018;115130;115140;115050;115100
04.10.2018;115090;115210;115060;115200
04.10.2018;115190;115300;115150;115290
04.10.2018;115290;115350;115270;115310
04.10.2018;115310;115360;115260;115350
04.10.2018;115360;115420;115330;115410
04.10.2018;115410;115420;115340;115370
04.10.2018;115370;115410;115350;115390
04.10.2018;115390;115420;115350;115420
04.10.2018;115410;115420;115310;115340
04.10.2018;115330;115370;115250;115280
04.10.2018;115290;115350;115290;115320
04.10.2018;115310;115350;115300;115350
04.10.2018;115350;115410;115340;115390
04.10.2018;115380;115400;115260;115270
04.10.2018;115260;115290;115200;115280
04.10.2018;115260;115310;115240;115300
04.10.2018;115310;115410;115300;115350
04.10.2018;115360;115380;115310;115340
04.10.2018;115350;115380;115300;115300
04.10.2018;115300;115390;115280;115370
04.10.2018;115370;115390;115320;115320
04.10.2018;115330;115370;115310;115360
04.10.2018;115360;115400;115340;115360
04.10.2018;115360;115400;115340;115370
04.10.2018;115370;115570;115360;115550
04.10.2018;115540;115560;115480;115520
04.10.2018;115520;115550;115500;115500
04.10.2018;115510;115510;115440;115470
04.10.2018;115490;115490;115420;115450
04.10.2018;115470;115470;115390;115410
04.10.2018;115420;115460;115410;115450
04.10.2018;115450;115470;115400;115430
04.10.2018;115440;115440;115400;115420
04.10.2018;115420;115420;115330;115330
04.10.2018;115330;115370;115320;115330
04.10.2018;115330;115330;115240;115300
04.10.2018;115280;115330;115260;115320
04.10.2018;115310;115390;115310;115390
04.10.2018;115390;115390;115330;115340
04.10.2018;115350;115400;115300;115330
04.10.2018;115340;115410;115340;115410
04.10.2018;115420;115480;115400;115480
04.10.2018;115470;115520;115420;115470
04.10.2018;115470;115510;115430;115480
04.10.2018;115480;115510;115430;115430
04.10.2018;115390;115390;114930;114980
04.10.2018;114970;115150;114890;115130
04.10.2018;115120;115130;115060;115090
04.10.2018;115100;115190;115080;115170
04.10.2018;115180;115190;115130;115160
04.10.2018;115150;115150;115070;115090
04.10.2018;115100;115120;115050;115050
04.10.2018;115050;115120;115050;115070
04.10.2018;115060;115080;114970;114970
04.10.2018;114980;115040;114980;115030
04.10.2018;115030;115040;114940;114940
04.10.2018;114940;114950;114880;114900
04.10.2018;114890;114930;114830;114890
04.10.2018;114900;114960;114890;114890
04.10.2018;114890;114910;114850;114870
04.10.2018;114850;114890;114840;114840
04.10.2018;114840;114860;114790;114790
04.10.2018;114790;114890;114780;114830
04.10.2018;114830;114860;114800;114830
04.10.2018;114830;114830;114770;114780
04.10.2018;114790;114800;114750;114770
04.10.2018;114770;114800;114710;114720
04.10.2018;114720;114850;114710;114790
04.10.2018;114810;114820;114750;114820
04.10.2018;114820;114820;114670;114700
04.10.2018;114700;114750;114660;114710
04.10.2018;114720;114790;114710;114770
04.10.2018;114760;114840;114760;114820
04.10.2018;114820;115010;114810;114890
04.10.2018;114890;114950;114870;114920
04.10.2018;114920;115020;114920;114970
04.10.2018;114970;114990;114890;114910
04.10.2018;114920;114920;114850;114870
04.10.2018;114880;114900;114860;114880
04.10.2018;114890;114940;114870;114910
04.10.2018;114910;114950;114890;114920
04.10.2018;114910;114970;114910;114970
04.10.2018;114970;114990;114930;114940
04.10.2018;114940;114980;114920;114970
04.10.2018;114980;114980;114940;114950
04.10.2018;114950;115070;114940;114980
04.10.2018;114980;115010;114950;115010
04.10.2018;114990;115050;114970;115030
04.10.2018;115020;115060;114990;115000
04.10.2018;115010;115060;114990;115040
04.10.2018;115060;115060;115020;115040
04.10.2018;115040;115040;114980;114990
04.10.2018;114980;114990;114890;114890
04.10.2018;114900;114940;114880;114900
04.10.2018;114920;114970;114910;114950
04.10.2018;114950;114970;114900;114910
04.10.2018;114900;114900;114870;114890
04.10.2018;114890;114940;114880;114910
04.10.2018;114920;114940;114850;114880
04.10.2018;114880;114900;114850;114860
04.10.2018;114880;114900;114810;114830
04.10.2018;114810;114830;114770;114800
04.10.2018;114810;114850;114780;114790
04.10.2018;114790;114820;114780;114800
04.10.2018;114800;114860;114780;114850
04.10.2018;114860;114890;114840;114860
04.10.2018;114870;114870;114810;114820
04.10.2018;114820;114850;114780;114790
04.10.2018;114790;114800;114750;114750
04.10.2018;114740;114800;114730;114790
04.10.2018;114780;114810;114760;114760
04.10.2018;114770;114790;114670;114680
04.10.2018;114680;114780;114680;114740
04.10.2018;114740;114760;114710;114760
04.10.2018;114750;114750;114730;114750
04.10.2018;114750;114850;114750;114820
04.10.2018;114810;114850;114790;114850
04.10.2018;114850;114860;114780;114800
04.10.2018;114810;114810;114770;114790
04.10.2018;114790;114860;114790;114840
04.10.2018;114830;114860;114780;114790
04.10.2018;114780;114820;114780;114810
04.10.2018;114800;114850;114790;114840
04.10.2018;114840;114850;114810;114840
04.10.2018;114860;114880;114830;114840
04.10.2018;114840;114860;114810;114830
04.10.2018;114840;114840;114790;114800
04.10.2018;114800;114820;114780;114800
04.10.2018;114800;114850;114800;114830
04.10.2018;114810;114820;114710;114740
04.10.2018;114740;114790;114730;114730
04.10.2018;114720;114730;114600;114630
04.10.2018;114620;114660;114600;114600
04.10.2018;114600;114620;114560;114590
04.10.2018;114580;114650;114560;114630
04.10.2018;114640;114650;114550;114550
04.10.2018;114560;114590;114550;114580
04.10.2018;114570;114590;114560;114580
04.10.2018;114580;114620;114580;114580
04.10.2018;114590;114600;114550;114550
04.10.2018;114560;114590;114550;114560
04.10.2018;114560;114590;114550;114590
04.10.2018;114570;114620;114570;114580
04.10.2018;114580;114630;114560;114630
04.10.2018;114620;114710;114610;114690
04.10.2018;114690;114700;114600;114630
04.10.2018;114630;114670;114610;114640
04.10.2018;114640;114640;114600;114610
04.10.2018;114620;114640;114600;114610
04.10.2018;114610;114610;114550;114580
04.10.2018;114580;114590;114550;114560
04.10.2018;114570;114590;114530;114580
04.10.2018;114580;114650;114570;114630
04.10.2018;114630;114630;114580;114620
04.10.2018;114610;114610;114550;114580
04.10.2018;114570;114580;114500;114530
04.10.2018;114530;114560;114510;114530
04.10.2018;114540;114560;114510;114550
04.10.2018;114550;114640;114540;114630
04.10.2018;114630;114640;114580;114580
04.10.2018;114590;114610;114560;114570
04.10.2018;114570;114600;114540;114540
04.10.2018;114530;114560;114480;114560
04.10.2018;114550;114580;114540;114580
04.10.2018;114570;114600;114570;114590
04.10.2018;114580;114580;114510;114550
04.10.2018;114550;114570;114530;114540
04.10.2018;114530;114570;114520;114570
04.10.2018;114570;114590;114570;114570
04.10.2018;114570;114570;114450;114460
04.10.2018;114460;114470;114430;114460
04.10.2018;114460;114510;114460;114460
04.10.2018;114470;114500;114460;114500
04.10.2018;114500;114530;114480;114530
04.10.2018;114530;114550;114510;114520
04.10.2018;114520;114540;114450;114500
04.10.2018;114510;114510;114450;114470
04.10.2018;114470;114490;114450;114470
04.10.2018;114470;114470;114410;114410
04.10.2018;114410;114430;114390;114430
04.10.2018;114430;114460;114380;114420
04.10.2018;114410;114440;114360;114420
04.10.2018;114410;114460;114410;114420
04.10.2018;114430;114480;114410;114450
04.10.2018;114460;114480;114410;114420
04.10.2018;114430;114460;114420;114450
04.10.2018;114450;114480;114450;114450
04.10.2018;114480;114490;114430;114490
04.10.2018;114500;114530;114470;114480
04.10.2018;114480;114580;114480;114530
04.10.2018;114520;114550;114500;114530
04.10.2018;114520;114530;114490;114520
04.10.2018;114520;114580;114510;114550
04.10.2018;114550;114600;114550;114600
04.10.2018;114600;114620;114570;114590
04.10.2018;114580;114580;114540;114550
04.10.2018;114560;114670;114550;114630
04.10.2018;114640;114770;114620;114730
04.10.2018;114730;114780;114720;114750
04.10.2018;114750;114770;114730;114760
04.10.2018;114750;114770;114690;114690
04.10.2018;114680;114700;114620;114650
04.10.2018;114660;114710;114660;114690
04.10.2018;114680;114700;114650;114680
04.10.2018;114690;114700;114660;114680
04.10.2018;114670;114690;114650;114680
04.10.2018;114690;114760;114680;114690
04.10.2018;114680;114690;114630;114630
04.10.2018;114640;114700;114640;114670
04.10.2018;114690;114710;114670;114700
04.10.2018;114710;114770;114710;114730
04.10.2018;114740;114770;114730;114770
04.10.2018;114770;114780;114740;114760
04.10.2018;114760;114800;114740;114770
04.10.2018;114770;114830;114770;114790
04.10.2018;114800;114820;114760;114760
04.10.2018;114770;114780;114750;114770
04.10.2018;114770;114800;114760;114790
04.10.2018;114790;114800;114780;114790
04.10.2018;114800;114840;114790;114830
04.10.2018;114810;114830;114770;114790
04.10.2018;114780;114780;114710;114720
04.10.2018;114710;114800;114710;114770
04.10.2018;114760;114840;114730;114810
04.10.2018;114800;114840;114800;114820
04.10.2018;114820;114850;114820;114850
04.10.2018;114850;114870;114840;114860
04.10.2018;114860;114880;114840;114840
04.10.2018;114840;114920;114840;114890
04.10.2018;114900;114920;114880;114910
04.10.2018;114910;114920;114880;114880
04.10.2018;114880;114900;114860;114870
04.10.2018;114870;114910;114860;114910
04.10.2018;114900;114920;114890;114890
04.10.2018;114900;114900;114870;114870
04.10.2018;114880;114910;114860;114880
04.10.2018;114880;114880;114820;114820
04.10.2018;114830;114850;114790;114810
04.10.2018;114820;114870;114810;114870
04.10.2018;114860;114880;114830;114830
04.10.2018;114840;114840;114770;114790
04.10.2018;114790;114800;114780;114780
04.10.2018;114780;114840;114750;114750
04.10.2018;114760;114810;114760;114770
04.10.2018;114780;114780;114700;114750
04.10.2018;114740;114760;114730;114740
04.10.2018;114740;114750;114710;114710
04.10.2018;114710;114720;114670;114670
04.10.2018;114680;114700;114630;114640
04.10.2018;114650;114660;114610;114620
04.10.2018;114620;114630;114570;114570
04.10.2018;114580;114650;114570;114590
04.10.2018;114600;114660;114580;114620
04.10.2018;114630;114630;114560;114580
04.10.2018;114580;114580;114550;114550
04.10.2018;114550;114580;114550;114570
04.10.2018;114560;114570;114550;114550
04.10.2018;114550;114570;114540;114550
04.10.2018;114560;114560;114480;114500
04.10.2018;114490;114540;114480;114520
04.10.2018;114510;114530;114500;114510
04.10.2018;114520;114560;114520;114560
04.10.2018;114560;114560;114520;114540
04.10.2018;114550;114550;114480;114540
04.10.2018;114540;114610;114540;114610
04.10.2018;114620;114660;114620;114660
04.10.2018;114660;114660;114610;114620
04.10.2018;114610;114650;114590;114620
04.10.2018;114610;114690;114600;114680
04.10.2018;114670;114670;114620;114670
04.10.2018;114680;114690;114620;114650
04.10.2018;114640;114640;114590;114590
04.10.2018;114610;114610;114530;114560
04.10.2018;114560;114580;114550;114580
04.10.2018;114580;114630;114580;114630
04.10.2018;114620;114650;114550;114570
04.10.2018;114570;114570;114420;114450
04.10.2018;114450;114470;114410;114450
04.10.2018;114460;114480;114360;114400
04.10.2018;114390;114400;114320;114370
04.10.2018;114360;114490;114360;114480
04.10.2018;114470;114500;114470;114470
04.10.2018;114470;114500;114470;114490
04.10.2018;114500;114500;114470;114470
04.10.2018;114490;114490;114440;114460
04.10.2018;114460;114470;114390;114400
04.10.2018;114410;114430;114390;114430
04.10.2018;114430;114480;114420;114470
04.10.2018;114480;114490;114430;114430
04.10.2018;114430;114440;114430;114440
04.10.2018;114430;114430;114370;114400
04.10.2018;114400;114410;114360;114370
04.10.2018;114380;114410;114360;114410
04.10.2018;114410;114420;114380;114400
04.10.2018;114400;114410;114380;114410
04.10.2018;114400;114440;114400;114420
04.10.2018;114430;114430;114390;114410
04.10.2018;114420;114430;114390;114390
04.10.2018;114380;114400;114370;114400
04.10.2018;114400;114480;114380;114470
04.10.2018;114470;114490;114430;114430
04.10.2018;114440;114440;114410;114430
04.10.2018;114410;114420;114350;114380
04.10.2018;114380;114400;114370;114400
04.10.2018;114400;114410;114360;114360
04.10.2018;114370;114480;114370;114450
04.10.2018;114450;114540;114440;114520
04.10.2018;114520;114630;114510;114630
04.10.2018;114630;114630;114590;114600
04.10.2018;114600;114620;114590;114620
04.10.2018;114620;114660;114590;114640
04.10.2018;114660;114660;114610;114620
04.10.2018;114610;114610;114560;114590
04.10.2018;114580;114580;114540;114540
04.10.2018;114540;114550;114480;114500
04.10.2018;114510;114520;114480;114490
04.10.2018;114490;114510;114410;114410
04.10.2018;114410;114420;114370;114390
04.10.2018;114380;114390;114310;114310
04.10.2018;114310;114330;114270;114290
04.10.2018;114290;114300;114250;114260
04.10.2018;114270;114270;114260;114260
04.10.2018;114270;114300;114260;114280
04.10.2018;114290;114300;114270;114300
04.10.2018;114290;114330;114290;114320
04.10.2018;114310;114330;114290;114330
04.10.2018;114320;114320;114260;114270
04.10.2018;114280;114310;114250;114260
04.10.2018;114280;114290;114250;114250
04.10.2018;114260;114340;114250;114290
04.12.2018;115150;115470;114920;115170
04.12.2018;115180;115220;115020;115150
04.12.2018;115150;115190;115100;115160
04.12.2018;115160;115200;115050;115050
04.12.2018;115050;115110;114910;115110
04.12.2018;115080;115130;115000;115080
04.12.2018;115070;115140;115050;115120
04.12.2018;115110;115140;115030;115060
04.12.2018;115070;115080;114970;115010
04.12.2018;115000;115020;114940;115010
04.12.2018;115000;115040;114970;114990
04.12.2018;114980;115020;114960;114980
04.12.2018;114990;115060;114990;114990
04.12.2018;115000;115010;114920;114930
04.12.2018;114930;114940;114820;114860
04.12.2018;114860;114930;114810;114890
04.12.2018;114890;114960;114870;114940
04.12.2018;114930;114940;114870;114910
04.12.2018;114890;114930;114870;114920
04.12.2018;114920;115000;114900;114990
04.12.2018;114990;115020;114900;114980
04.12.2018;114990;115000;114920;114960
04.12.2018;114950;115030;114910;115010
04.12.2018;115010;115090;114980;115070
04.12.2018;115060;115100;115020;115020
04.12.2018;115020;115090;115000;115030
04.12.2018;115020;115110;115020;115070
04.12.2018;115070;115080;115000;115000
04.12.2018;115000;115020;114960;114980
04.12.2018;114980;115010;114960;114970
04.12.2018;114980;115010;114940;114990
04.12.2018;115000;115000;114980;114990
04.12.2018;114990;115050;114990;115040
04.12.2018;115040;115050;114940;114980
04.12.2018;114980;114990;114880;114900
04.12.2018;114900;114940;114870;114930
04.12.2018;114930;114960;114920;114950
04.12.2018;114950;114980;114930;114970
04.12.2018;114970;114980;114930;114980
04.12.2018;114980;114990;114940;114940
04.12.2018;114940;114970;114900;114970
04.12.2018;114960;114980;114930;114970
04.12.2018;114970;115010;114940;114970
04.12.2018;114970;115030;114940;114960
04.12.2018;114960;115000;114940;114960
04.12.2018;114950;114960;114900;114930
04.12.2018;114940;114980;114920;114950
04.12.2018;114940;114970;114910;114970
04.12.2018;114970;115020;114960;115010
04.12.2018;115010;115060;114970;115000
04.12.2018;115010;115020;114960;114960
04.12.2018;114970;115020;114970;115020
04.12.2018;115010;115030;115000;115020
04.12.2018;115020;115020;114930;114930
04.12.2018;114930;114980;114910;114930
04.12.2018;114920;114930;114870;114920
04.12.2018;114920;114940;114890;114920
04.12.2018;114920;114920;114870;114890
04.12.2018;114880;114910;114840;114870
04.12.2018;114860;114900;114830;114830
04.12.2018;114850;115010;114820;114990
04.12.2018;114990;115010;114930;115000
04.12.2018;115000;115050;114980;115020
04.12.2018;115030;115040;114990;115040
04.12.2018;115040;115080;115020;115080
04.12.2018;115060;115100;115010;115100
04.12.2018;115090;115100;115060;115090
04.12.2018;115070;115080;114980;115030
04.12.2018;115030;115040;115000;115020
04.12.2018;115000;115020;114980;115000
04.12.2018;114990;115010;114960;114980
04.12.2018;114980;115050;114980;115030
04.12.2018;115030;115080;115020;115080
04.12.2018;115090;115140;115050;115110
04.12.2018;115100;115100;115050;115090
04.12.2018;115100;115140;115090;115130
04.12.2018;115140;115160;115080;115140
04.12.2018;115150;115170;115100;115120
04.12.2018;115130;115140;115100;115130
04.12.2018;115140;115150;115110;115150
04.12.2018;115150;115160;115130;115150
04.12.2018;115150;115230;115130;115230
04.12.2018;115220;115220;115160;115210
04.12.2018;115210;115290;115210;115280
04.12.2018;115280;115300;115230;115240
04.12.2018;115250;115320;115250;115310
04.12.2018;115310;115350;115280;115300
04.12.2018;115290;115320;115260;115270
04.12.2018;115260;115290;115240;115280
04.12.2018;115290;115290;115230;115250
04.12.2018;115260;115290;115220;115240
04.12.2018;115240;115250;115220;115250
04.12.2018;115240;115310;115230;115240
04.12.2018;115240;115260;115220;115230
04.12.2018;115240;115240;115210;115240
04.12.2018;115240;115250;115200;115250
04.12.2018;115250;115280;115210;115210
04.12.2018;115210;115240;115200;115230
04.12.2018;115230;115280;115220;115250
04.12.2018;115240;115260;115170;115200
04.12.2018;115200;115240;115170;115220
04.12.2018;115220;115220;115160;115210
04.12.2018;115200;115240;115190;115220
04.12.2018;115230;115260;115210;115260
04.12.2018;115260;115290;115250;115280
04.12.2018;115280;115310;115240;115310
04.12.2018;115310;115410;115300;115370
04.12.2018;115380;115410;115330;115390
04.12.2018;115390;115440;115390;115430
04.12.2018;115430;115500;115430;115480
04.12.2018;115490;115550;115470;115520
04.12.2018;115520;115530;115470;115510
04.12.2018;115510;115530;115450;115490
04.12.2018;115490;115500;115460;115470
04.12.2018;115480;115580;115480;115560
04.12.2018;115550;115620;115520;115620
04.12.2018;115610;115640;115570;115610
04.12.2018;115610;115630;115560;115590
04.12.2018;115590;115750;115570;115710
04.12.2018;115720;115830;115710;115750
04.12.2018;115750;115810;115720;115750
04.12.2018;115760;115770;115700;115710
04.12.2018;115710;115770;115700;115740
04.12.2018;115730;115750;115680;115690
04.12.2018;115690;115730;115660;115670
04.12.2018;115670;115680;115630;115670
04.12.2018;115660;115700;115620;115640
04.12.2018;115650;115690;115630;115660
04.12.2018;115660;115670;115590;115590
04.12.2018;115590;115620;115570;115620
04.12.2018;115610;115630;115560;115560
04.12.2018;115570;115610;115550;115590
04.12.2018;115600;115610;115560;115610
04.12.2018;115600;115640;115590;115620
04.12.2018;115620;115630;115560;115590
04.12.2018;115590;115610;115510;115530
04.12.2018;115540;115580;115530;115550
04.12.2018;115550;115570;115520;115530
04.12.2018;115530;115540;115450;115480
04.12.2018;115470;115510;115460;115480
04.12.2018;115470;115520;115460;115520
04.12.2018;115530;115540;115470;115500
04.12.2018;115500;115510;115470;115500
04.12.2018;115500;115500;115460;115470
04.12.2018;115470;115500;115430;115480
04.12.2018;115480;115490;115420;115470
04.12.2018;115470;115490;115430;115460
04.12.2018;115460;115490;115420;115430
04.12.2018;115440;115460;115420;115460
04.12.2018;115440;115490;115440;115470
04.12.2018;115470;115580;115470;115540
04.12.2018;115530;115580;115510;115530
04.12.2018;115530;115530;115480;115500
04.12.2018;115490;115520;115460;115470
04.12.2018;115480;115500;115460;115470
04.12.2018;115470;115500;115420;115450
04.12.2018;115470;115560;115460;115520
04.12.2018;115530;115540;115420;115480
04.12.2018;115480;115480;115370;115380
04.12.2018;115380;115480;115370;115460
04.12.2018;115470;115510;115420;115420
04.12.2018;115440;115460;115360;115450
04.12.2018;115450;115450;115360;115390
04.12.2018;115390;115410;115360;115360
04.12.2018;115360;115420;115360;115400
04.12.2018;115400;115410;115370;115410
04.12.2018;115420;115450;115410;115440
04.12.2018;115450;115450;115420;115440
04.12.2018;115440;115480;115430;115460
04.12.2018;115460;115530;115450;115520
04.12.2018;115520;115530;115450;115490
04.12.2018;115500;115560;115480;115540
04.12.2018;115540;115620;115520;115600
04.12.2018;115580;115690;115580;115620
04.12.2018;115630;115680;115580;115610
04.12.2018;115610;115640;115560;115580
04.12.2018;115590;115630;115590;115610
04.12.2018;115610;115630;115570;115580
04.12.2018;115580;115580;115550;115570
04.12.2018;115570;115590;115550;115580
04.12.2018;115590;115620;115540;115600
04.12.2018;115600;115610;115540;115550
04.12.2018;115560;115570;115450;115460
04.12.2018;115460;115490;115410;115440
04.12.2018;115440;115520;115440;115520
04.12.2018;115520;115520;115420;115460
04.12.2018;115460;115500;115450;115470
04.12.2018;115490;115490;115470;115470
04.12.2018;115480;115530;115480;115500
04.12.2018;115500;115500;115450;115480
04.12.2018;115480;115510;115470;115510
04.12.2018;115510;115530;115460;115470
04.12.2018;115470;115490;115430;115470
04.12.2018;115460;115490;115400;115490
04.12.2018;115480;115540;115470;115520
04.12.2018;115530;115530;115490;115500
04.12.2018;115500;115520;115500;115510
04.12.2018;115520;115550;115520;115530
04.12.2018;115530;115530;115500;115520
04.12.2018;115510;115520;115440;115450
04.12.2018;115450;115490;115440;115490
04.12.2018;115490;115490;115460;115480
04.12.2018;115480;115540;115480;115530
04.12.2018;115530;115560;115520;115560
04.12.2018;115560;115560;115500;115540
04.12.2018;115540;115540;115520;115530
04.12.2018;115540;115550;115510;115540
04.12.2018;115540;115540;115490;115540
04.12.2018;115540;115560;115530;115540
04.12.2018;115530;115600;115530;115600
04.12.2018;115590;115620;115570;115610
04.12.2018;115610;115630;115540;115550
04.12.2018;115550;115570;115520;115560
04.12.2018;115560;115570;115530;115550
04.12.2018;115550;115560;115520;115520
04.12.2018;115520;115590;115520;115570
04.12.2018;115570;115600;115540;115550
04.12.2018;115550;115570;115530;115570
04.12.2018;115570;115570;115540;115540
04.12.2018;115540;115560;115410;115460
04.12.2018;115450;115530;115450;115520
04.12.2018;115520;115590;115510;115570
04.12.2018;115580;115580;115510;115520
04.12.2018;115520;115550;115500;115510
04.12.2018;115510;115540;115490;115500
04.12.2018;115490;115510;115470;115500
04.12.2018;115500;115500;115460;115460
04.12.2018;115470;115480;115440;115470
04.12.2018;115460;115480;115420;115460
04.12.2018;115470;115470;115410;115460
04.12.2018;115470;115490;115440;115450
04.12.2018;115450;115490;115450;115480
04.12.2018;115480;115490;115470;115490
04.12.2018;115480;115480;115410;115420
04.12.2018;115420;115460;115410;115440
04.12.2018;115450;115460;115390;115460
04.12.2018;115440;115470;115430;115460
04.12.2018;115460;115480;115450;115470
04.12.2018;115470;115490;115460;115470
04.12.2018;115490;115530;115490;115510
04.12.2018;115530;115570;115520;115570
04.12.2018;115560;115600;115550;115570
04.12.2018;115580;115600;115540;115560
04.12.2018;115560;115600;115560;115600
04.12.2018;115600;115600;115530;115600
04.12.2018;115600;115600;115570;115600
04.12.2018;115600;115620;115580;115610
04.12.2018;115620;115620;115570;115580
04.12.2018;115580;115600;115550;115570
04.12.2018;115590;115620;115580;115620
04.12.2018;115620;115630;115570;115570
04.12.2018;115570;115680;115570;115670
04.12.2018;115670;115680;115610;115610
04.12.2018;115620;115690;115600;115660
04.12.2018;115670;115690;115650;115670
04.12.2018;115670;115680;115620;115680
04.12.2018;115670;115690;115660;115660
04.12.2018;115670;115680;115650;115660
04.12.2018;115670;115690;115630;115640
04.12.2018;115650;115660;115630;115640
04.12.2018;115640;115650;115620;115640
04.12.2018;115640;115640;115600;115620
04.12.2018;115610;115630;115600;115610
04.12.2018;115610;115630;115600;115620
04.12.2018;115610;115660;115580;115580
04.12.2018;115580;115660;115580;115620
04.12.2018;115620;115640;115580;115610
04.12.2018;115620;115620;115580;115580
04.12.2018;115580;115590;115560;115590
04.12.2018;115590;115630;115570;115620
04.12.2018;115620;115630;115590;115630
04.12.2018;115620;115620;115570;115590
04.12.2018;115600;115600;115570;115590
04.12.2018;115600;115630;115590;115590
04.12.2018;115600;115650;115600;115650
04.12.2018;115640;115650;115610;115610
04.12.2018;115600;115610;115550;115600
04.12.2018;115610;115630;115600;115620
04.12.2018;115610;115610;115580;115580
04.12.2018;115590;115600;115530;115570
04.12.2018;115570;115580;115530;115530
04.12.2018;115530;115550;115510;115520
04.12.2018;115520;115560;115500;115530
04.12.2018;115530;115550;115470;115480
04.12.2018;115490;115500;115460;115490
04.12.2018;115490;115550;115470;115480
04.12.2018;115490;115510;115470;115500
04.12.2018;115490;115500;115460;115480
04.12.2018;115480;115480;115430;115480
04.12.2018;115460;115460;115400;115450
04.12.2018;115450;115460;115410;115410
04.12.2018;115410;115430;115370;115410
04.12.2018;115400;115430;115390;115400
04.12.2018;115400;115440;115380;115420
04.12.2018;115430;115440;115410;115440
04.12.2018;115440;115440;115410;115410
04.12.2018;115420;115470;115410;115440
04.12.2018;115430;115430;115390;115420
04.12.2018;115410;115440;115390;115430
04.12.2018;115430;115460;115420;115440
04.12.2018;115440;115500;115440;115460
04.12.2018;115460;115530;115460;115480
04.12.2018;115490;115510;115480;115500
04.12.2018;115500;115510;115460;115480
04.12.2018;115490;115500;115460;115460
04.12.2018;115470;115470;115430;115450
04.12.2018;115430;115460;115420;115430
04.12.2018;115430;115430;115270;115340
04.12.2018;115330;115340;115290;115320
04.12.2018;115310;115330;115210;115270
04.12.2018;115270;115300;115250;115290
04.12.2018;115280;115340;115280;115340
04.12.2018;115330;115340;115310;115320
04.12.2018;115310;115330;115280;115320
04.12.2018;115330;115340;115310;115320
04.12.2018;115330;115370;115320;115360
04.12.2018;115360;115400;115360;115390
04.12.2018;115390;115400;115340;115360
04.12.2018;115370;115390;115360;115390
04.12.2018;115380;115430;115380;115400
04.12.2018;115410;115450;115400;115440
04.12.2018;115420;115430;115370;115370
04.12.2018;115380;115410;115350;115400
04.12.2018;115390;115440;115380;115410
04.12.2018;115430;115440;115410;115420
04.12.2018;115430;115440;115410;115410
04.12.2018;115420;115420;115370;115370
04.12.2018;115380;115390;115370;115390
04.12.2018;115380;115390;115370;115390
04.12.2018;115390;115420;115390;115410
04.12.2018;115400;115430;115370;115370
04.12.2018;115370;115410;115360;115410
04.12.2018;115400;115430;115380;115380
04.12.2018;115390;115430;115380;115410
04.12.2018;115410;115420;115360;115380
04.12.2018;115390;115400;115360;115380
04.12.2018;115380;115390;115350;115370
04.12.2018;115370;115400;115360;115390
04.12.2018;115390;115400;115370;115390
04.12.2018;115390;115430;115390;115410
04.12.2018;115410;115430;115380;115410
04.12.2018;115410;115430;115380;115380
04.12.2018;115400;115420;115390;115420
04.12.2018;115420;115430;115410;115430
04.12.2018;115420;115430;115390;115420
04.12.2018;115420;115430;115390;115400
04.12.2018;115390;115410;115380;115400
04.12.2018;115390;115410;115370;115390
04.12.2018;115390;115400;115380;115380
04.12.2018;115390;115410;115380;115390
04.12.2018;115390;115400;115360;115390
04.12.2018;115380;115420;115380;115420
04.12.2018;115420;115430;115400;115410
04.12.2018;115390;115400;115340;115360
04.12.2018;115370;115380;115330;115360
04.12.2018;115370;115390;115320;115330
04.12.2018;115340;115360;115310;115340
04.12.2018;115340;115340;115280;115300
